Product ID,Category,Sub-Category,Product Name,Unit Price,Unit Cost
OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,"48,040000000000006","24,98080000000001"
TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,"123,99","101,6718"
OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","4,91","2,5041"
OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',"28,53","15,120900000000004"
FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,"8,73","5,761800000000001"
OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,"5,809999999999999","3,1373999999999995"
OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,"6,98","6,8404"
TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,"29,99","26,990999999999996"
OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled","4,54","2,4970000000000003"
OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,"3,98","2,6268000000000002"
TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,"67,99","50,99249999999999"
OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,"29,17","15,168400000000004"
OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,"9,78","5,2812"
OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,"5,87","3,0524"
OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,"14,84","7,716800000000001"
OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,"2,6100000000000003","1,4094000000000004"
OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,"22,92","12,606000000000002"
OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,"6,68","3,4736"
OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,"6,48","3,3696"
FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled","100,98","77,75460000000001"
TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,"12,99","12,600300000000002"
OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,"21,989999999999995","10,995"
TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,"299,95","218,96349999999998"
TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,"275,54","157,0578"
OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,"176,19","135,6663"
FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","71,37","59,23710000000001"
OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,"16,24","13,803999999999998"
TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,"28,38","16,744200000000003"
TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,"21,99","11,4348"
OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,"81,32","58,55039999999999"
OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,"6,48","3,3696000000000006"
TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,"63,0","39,690000000000005"
OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set","37,44","22,838399999999996"
OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set","5,08","2,6924000000000006"
OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page","7,04","3,731200000000001"
OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,"16,51","8,5852"
OFF-PA-10000289,Office Supplies,Paper,Xerox 213,"6,48","3,3696"
OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,"33,62","24,8788"
OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book","8,56","4,5368"
OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue","3,81","1,9431"
OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,"180,18999999999997","133,34059999999997"
OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders","41,94","20,97"
FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,"262,11","199,20360000000002"
FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting","92,23","75,6286"
FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer","286,85","223,74300000000002"
OFF-PA-10000788,Office Supplies,Paper,Xerox 210,"6,48","3,3696000000000006"
FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,"7,96","4,457599999999999"
OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,"7,92","3,96"
OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream","6,48","3,3048000000000015"
FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,"102,3","75,702"
OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,"3,12","1,5912000000000002"
OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,"2,8799999999999994","1,4687999999999999"
OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,"4,91","2,5041"
OFF-PA-10004621,Office Supplies,Paper,Xerox 212,"6,48","3,3696"
OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,"47,9","24,908"
OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,"167,27","167,27"
FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,"26,48","16,417600000000004"
OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,"1,8000000000000003","0,9360000000000002"
OFF-PA-10004156,Office Supplies,Paper,Xerox 188,"11,339999999999998","5,783399999999999"
OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack","4,24","2,5864000000000003"
TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),"349,99","251,9928"
OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","8,74","4,632200000000001"
TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,"186,95000000000002","97,21400000000001"
OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,"2,78","1,5011999999999999"
OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,"5,989999999999999","4,2528999999999995"
OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,"30,98","17,039"
OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,"387,99000000000007","205,63470000000004"
OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,"10,67","5,7618"
OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,"12,21","8,9133"
FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,"4,82","2,9884"
TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,"329,95","221,06650000000005"
OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,"161,55","130,8555"
OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,"4,889999999999999","2,6405999999999996"
FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear","37,93","31,102600000000002"
OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,"14,03","9,961300000000001"
TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,"99,6","62,748"
FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,"6,98","3,6296000000000004"
TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,"24,99","24,490199999999998"
OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,"120,33","89,0442"
OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,"7,580000000000001","4,6238"
FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,"422,51","316,8825"
TEC-MA-10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone,"172,49","91,4197"
OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,"3,88","2,0176"
OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,"7,38","3,7638"
OFF-PA-10001166,Office Supplies,Paper,Xerox 2,"6,48","3,3696000000000006"
OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,"26,379999999999995","14,245200000000002"
TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,"12,99","12,7302"
TEC-PH-10003885,Technology,Phones,Cisco SPA508G,"65,99","46,8529"
OFF-LA-10001175,Office Supplies,Labels,Avery 514,"2,88","1,4687999999999997"
OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,"6,54","3,531600000000001"
FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,"43,31","38,979000000000006"
OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,"15,26","7,63"
OFF-AR-10000203,Office Supplies,Art,Newell 336,"4,28","3,038800000000001"
OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,"11,969999999999999","8,977500000000001"
TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,"15,93","10,3545"
FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors","300,98","210,68600000000006"
OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack","2,21","1,1713"
OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,"32,47999999999999","22,736"
FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black","25,98","19,484999999999996"
FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,"105,29","98,97260000000003"
OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad","4,2","2,1420000000000003"
FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock","39,29","25,14560000000001"
OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,"5,58","3,4038"
FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,"54,2","42,818000000000005"
OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,"2,8399999999999994","1,4484"
OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,"6,23","3,1773000000000007"
OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","40,98","21,309600000000003"
OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,"1,84","0,9384000000000001"
OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack","1,86","1,8042000000000002"
TEC-PH-10002115,Technology,Phones,Plantronics 81402,"65,99","48,83259999999999"
OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,"1,81","1,2127000000000003"
OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series","36,980000000000004","20,339"
OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,"5,4","2,8080000000000003"
OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,"4,179999999999999","2,1736"
TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,"19,99","14,9925"
OFF-AR-10000255,Office Supplies,Art,Newell 328,"5,839999999999999","4,321599999999999"
OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,"59,98","43,185599999999994"
OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,"4,98","2,6394"
FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy","122,98999999999998","109,46109999999999"
OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,"26,38","14,2452"
TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,"699,99","356,9949000000001"
OFF-PA-10000029,Office Supplies,Paper,Xerox 224,"6,48","3,3696"
OFF-LA-10000452,Office Supplies,Labels,Avery 488,"3,15","1,638"
TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,"44,99","23,394800000000007"
OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,"13,35","9,612"
TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,"136,99","100,0027"
OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,"5,78","2,9478"
OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black","62,17999999999999","45,39139999999999"
OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,"17,039999999999996","9,201600000000001"
FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,"111,96","87,3288"
OFF-AR-10001545,Office Supplies,Art,Newell 326,"1,76","1,2496"
TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,"29,29","19,6243"
OFF-AR-10002255,Office Supplies,Art,Newell 346,"2,8800000000000003","2,0448000000000004"
OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4","7,64","3,8964"
OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets","10,779999999999998","5,605600000000001"
OFF-FA-10003495,Office Supplies,Fasteners,Staples,"6,080000000000001","3,0400000000000005"
OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13","17,07","9,047100000000002"
TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,"17,99","9,354800000000001"
OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,"6,480000000000001","3,369600000000001"
FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order","140,98","132,5212"
OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""","2,18","1,1554000000000002"
TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,"99,99","73,9926"
OFF-AR-10002375,Office Supplies,Art,Newell 351,"3,28","2,3288"
OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,"7,78","4,1234"
FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,"85,98","67,0644"
OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,"40,99","20,9049"
OFF-LA-10000973,Office Supplies,Labels,Avery 502,"3,15","1,6380000000000006"
OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,"35,51","25,922299999999996"
OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray","35,94","19,767"
OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,"9,99","5,4945"
OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,"8,69","4,345"
OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,"2,18","1,4606000000000001"
TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,"428,95","231,63300000000004"
OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,"357,82","268,365"
OFF-FA-10000735,Office Supplies,Fasteners,Staples,"2,92","1,606"
OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,"6,38","3,4452000000000003"
TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,"10,95","10,512"
TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,"299,99","194,9935"
FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke","1,74","1,1832"
OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack","1,82","1,0010000000000001"
OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h","61,24","61,24"
FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table","320,64","250,09920000000002"
FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,"243,98","175,66559999999998"
TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,"9,99","5,3946000000000005"
OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips","6,33","3,2283"
FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx","54,74","37,7706"
OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,"6,48","3,3696"
OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,"7,98","5,905200000000001"
OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""","11,19","5,8187999999999995"
OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,"4,130000000000001","2,1889000000000007"
OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack","10,44","5,6376"
OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,"2,89","1,5317"
FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,"86,25","60,37500000000001"
TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,"188,99","137,9627"
OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft","1,88","1,3348"
TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,"1,9799999999999998","1,4454"
OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,"2,16","1,1232000000000004"
OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit","80,98","79,36039999999998"
TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,"138,99","102,85260000000001"
FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,"371,76","267,66720000000004"
OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,"5,78","2,9478"
FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,"4,91","3,2897000000000007"
TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,"59,99000000000001","40,79320000000001"
FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,"34,28","25,0244"
OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish","370,98","296,78400000000005"
OFF-AR-10004999,Office Supplies,Art,Newell 315,"5,9799999999999995","4,485"
OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,"5,34","2,8302000000000005"
OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,"5,06","2,6818"
FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry","10,64","7,6608"
TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,"459,98999999999995","331,1927999999999"
TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,"39,99","28,392900000000008"
OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,"10,14","5,1714"
